age,annual_income,employment_years,debt,number_of_open_accounts,payment_history_score,late_payments,credit_utilization,loan_amount,previous_defaults,savings,creditworthy
27,56065.09,15.43,22340.98,3,55.59,2,0.3783,14261.78,0,8347.36,0
26,122594.89,0.18,24614.88,3,60.59,2,0.3197,44582.56,1,11835.65,1
49,44059.55,5.25,8111.86,4,72.11,1,0.1751,11048.32,0,2722.44,1
30,44377.62,0.0,4776.73,4,76.42,2,0.1372,11515.33,0,30700.76,1
69,110416.51,14.6,23083.93,10,81.05,3,0.2085,15466.33,0,10766.22,1
62,46464.01,12.06,27547.4,7,78.21,1,0.4018,15861.8,1,6776.5,1
55,76120.98,8.75,32283.14,5,66.08,1,0.3607,9857.0,1,28064.82,1
57,28293.13,7.83,27975.0,9,63.82,1,0.5507,11533.63,0,3622.65,0
50,50921.15,13.9,63341.78,9,100.0,2,0.6438,38194.17,0,12421.92,1
23,26062.95,13.06,39965.88,12,63.1,0,0.2904,12410.39,1,4813.86,1
40,34205.55,12.79,150000.0,4,51.33,2,0.1227,25587.58,0,3876.19,1
45,80236.12,9.28,150000.0,3,45.78,2,0.1396,9500.94,0,72760.38,0
65,53778.61,5.25,4410.07,1,66.35,1,0.2386,47440.85,1,13441.22,1
31,47642.99,10.84,3103.9,2,87.04,2,0.4318,34699.21,2,28155.64,1
45,39267.45,11.08,17893.88,8,62.78,0,0.2745,16905.56,0,7515.94,0
37,49801.14,6.05,26943.92,10,95.64,0,0.1015,28199.64,0,4753.0,1
27,62981.06,5.24,16939.76,8,71.88,1,0.5346,52231.55,0,726.08,1
26,85596.59,12.67,31602.5,12,89.75,1,0.3035,8927.12,0,9021.51,1
38,16878.1,15.32,14500.43,8,59.88,1,0.7739,8595.51,0,2697.74,1
25,37827.66,3.25,10331.64,11,60.12,1,0.2035,23385.83,0,13064.9,0
24,59082.01,5.68,11658.77,4,73.46,2,0.4799,7282.09,0,3749.04,0
38,52606.77,8.75,15336.52,4,,1,0.4524,6072.8,2,18283.44,1
30,65947.07,9.43,35345.87,10,69.14,1,0.2594,5859.81,2,76522.42,1
48,62036.71,4.39,12194.43,8,76.68,4,0.1212,19971.11,0,152675.72,0
21,47949.23,16.42,14284.81,6,81.42,0,0.0957,4329.86,0,16013.3,1
35,43390.88,9.11,28404.43,12,49.27,0,0.4291,13571.99,1,11878.05,0
43,49247.45,9.66,15353.36,10,66.55,1,0.1993,1630.93,0,6385.28,0
68,92228.32,15.79,43980.23,4,63.7,2,0.2845,24456.06,0,5938.86,0
52,39564.4,4.75,8625.88,8,64.48,1,0.804,25630.68,0,5249.6,1
64,53467.3,6.56,7252.03,5,78.51,1,0.1051,15512.79,0,45567.7,1
37,59730.17,0.73,22967.38,5,63.92,0,0.2145,41162.24,0,8432.93,1
43,110995.66,6.14,24873.49,10,39.92,2,0.4249,31412.94,0,83863.07,0
41,48047.71,0.0,9010.62,9,68.22,0,0.4048,10343.92,0,5201.87,0
64,84672.95,10.74,52733.35,1,54.97,1,0.2904,9739.25,1,10571.22,0
68,95748.4,9.1,83958.38,7,79.94,5,0.0885,33412.06,1,3832.23,1
68,53444.5,5.61,10892.65,8,84.89,1,0.3222,29070.02,0,19374.48,1
57,50024.34,6.5,59158.03,7,37.2,2,0.5852,14910.03,0,9997.66,0
45,47430.19,10.81,2676.92,4,59.61,1,0.3536,5252.47,1,11644.02,1
47,49019.24,1.32,42574.76,8,77.65,1,0.126,34496.53,0,9079.48,0
69,80780.95,8.02,9062.65,12,49.46,1,0.2302,18861.05,0,19804.06,0
34,61025.25,10.5,39300.21,2,84.52,4,0.605,17284.48,0,21940.44,0
37,61142.89,0.0,8342.4,8,88.79,1,0.7063,2466.89,0,25352.0,0
64,33148.01,10.42,17040.31,11,69.41,2,0.4289,26136.66,0,5146.32,0
39,35586.37,0.0,9414.77,5,59.62,0,0.3304,17247.14,0,16019.05,1
32,144298.53,6.41,15169.2,5,35.03,1,0.5085,12332.76,1,7669.47,0
48,50770.3,1.18,77813.19,3,85.02,2,0.2374,10022.2,0,39672.07,1
36,38810.3,14.16,16510.91,3,100.0,2,0.4673,19452.3,1,14992.39,1
64,104723.95,1.21,97379.24,5,100.0,0,0.2174,24976.81,0,15722.85,1
65,62436.31,0.0,13219.88,10,68.88,0,0.1941,13775.31,0,9353.75,1
35,71343.26,7.67,59369.67,3,54.52,2,0.0914,26626.03,0,5770.58,0
46,51687.29,4.93,4902.85,3,85.4,1,0.5273,8034.65,0,12820.06,0
69,47652.27,0.0,14312.95,12,69.97,0,0.3091,11401.38,0,36136.79,1
57,50958.89,9.63,11722.19,12,79.65,0,0.3914,29100.76,0,6003.81,0
31,29520.97,0.0,61592.26,3,76.84,2,0.5703,13561.68,0,39358.64,0
49,52866.29,1.82,20875.39,6,73.49,0,0.17,59867.56,0,20032.12,1
51,62837.25,4.12,3386.87,5,88.46,2,0.1466,21850.66,1,1930.3,1
53,126474.62,11.01,6310.84,4,89.05,0,0.6835,7946.72,1,5263.79,0
22,57170.2,13.48,8006.41,2,63.64,1,0.3196,6001.79,1,94109.07,1
35,19239.27,12.51,38000.98,1,57.23,0,0.38,31169.84,0,10758.23,0
62,52722.36,6.23,34273.68,8,32.01,2,0.3974,11767.78,1,5319.05,0
32,188690.87,0.0,14154.78,1,66.46,1,0.0849,34195.9,0,5474.02,0
35,81222.96,8.95,11606.48,8,54.51,2,0.4894,12331.77,0,10617.1,0
36,38184.63,14.35,31927.97,2,78.71,1,0.5119,21322.38,0,27418.6,1
29,71760.28,13.17,7291.82,2,66.63,2,0.2329,14233.14,0,8855.06,1
28,39386.66,9.31,25958.7,1,68.36,1,0.3239,21524.8,1,5971.13,1
38,29907.81,1.05,24249.26,5,84.99,1,0.435,29991.6,1,1561.97,0
63,47019.71,4.37,14450.08,4,78.36,1,0.3562,18242.69,1,5291.09,0
21,57312.58,16.67,24742.3,4,70.13,1,0.4977,28590.48,0,6401.07,1
34,23685.5,0.0,19531.87,4,98.98,2,0.349,5481.28,1,16025.53,1
23,32792.88,1.26,26797.47,12,83.81,1,0.2537,24078.2,0,17285.43,1
48,55256.4,11.71,6190.96,6,65.35,1,0.2836,18292.31,0,43809.63,1
33,45771.21,4.84,29428.79,10,66.06,1,0.386,14982.64,1,4110.59,0
59,65693.39,1.09,40921.39,3,84.61,0,0.3512,3375.7,0,13531.83,0
49,31840.29,14.64,23269.25,6,75.25,0,0.293,5597.58,0,13865.37,1
59,75844.44,9.31,29117.65,1,54.06,1,0.5404,21105.18,1,4879.07,0
52,32286.25,5.09,16484.76,4,86.32,3,0.0675,23053.75,0,27289.02,1
42,115187.77,1.27,36724.27,1,92.12,1,0.2846,23972.76,1,55629.7,0
63,25412.52,17.24,18964.51,1,90.9,1,0.2796,17909.12,1,12260.34,0
44,33638.92,6.88,7185.17,3,96.68,3,0.3743,7778.58,0,7808.62,1
67,66363.69,13.99,34693.23,2,100.0,2,0.2175,8764.78,0,46034.74,1
69,116307.57,11.47,4869.81,4,99.68,3,0.2161,4112.26,1,17777.85,0
49,63377.1,4.4,22569.41,9,77.45,0,0.2585,19640.7,0,4020.2,0
54,70853.85,4.44,13236.7,2,68.67,0,0.2694,68329.89,1,10078.56,0
33,55435.76,14.23,12577.02,8,42.73,0,0.3827,16878.55,1,8663.42,1
60,34655.41,14.31,20655.11,5,72.17,2,0.2523,10572.01,1,5604.99,1
53,44113.72,0.0,10205.65,5,80.31,3,0.3434,18325.69,0,5845.18,1
65,31879.84,9.75,27116.34,12,72.7,0,0.2781,16369.16,0,6569.39,1
34,30935.79,6.39,18836.74,6,41.79,1,0.7168,5338.59,0,24891.91,0
59,65898.8,1.83,10985.06,4,67.41,0,0.2439,21505.01,0,9207.16,1
44,33178.53,8.31,52505.37,3,82.33,2,0.2887,16682.29,0,12966.08,1
30,63505.88,0.25,21204.17,3,55.59,2,0.2093,15974.11,0,28666.29,1
29,30615.7,4.67,29815.03,10,74.65,0,0.0784,72397.92,0,9170.23,1
48,62847.15,3.01,55904.38,8,78.91,0,0.0727,16768.13,0,4065.36,1
36,44142.63,4.5,55175.26,4,89.89,1,0.3232,64469.07,2,28069.3,0
25,103576.47,6.64,28622.7,6,99.4,0,0.2353,10088.33,1,8520.83,0
41,63625.01,1.92,14129.22,7,65.95,3,0.5854,6254.48,0,59644.38,0
52,95912.42,14.87,5735.12,1,74.94,1,0.1751,10211.2,1,29748.01,1
36,39145.76,9.47,21236.56,11,75.44,1,0.4008,40921.95,0,19322.2,1
67,56407.25,15.97,43208.59,10,82.39,2,0.2814,10584.29,1,14711.32,0
59,35369.29,6.2,23898.69,7,80.6,0,0.1939,6633.37,0,32959.94,0
46,45659.46,4.26,1144.2,9,94.8,0,0.2318,22841.17,0,15018.13,1
66,48880.88,15.79,36104.64,2,34.7,1,0.5349,13762.29,2,1699.78,0
42,39674.04,4.11,37923.5,12,78.69,1,0.2233,26909.87,0,10950.17,0
27,31828.33,6.11,14145.46,8,79.8,1,0.7657,11248.63,0,20072.74,0
22,29114.91,10.6,39688.49,12,68.24,0,0.5338,9431.46,0,4860.73,0
66,19191.1,0.81,29747.47,11,,0,0.4109,57508.96,1,123711.97,1
68,34191.51,10.56,10401.67,8,71.02,0,0.7069,10049.4,1,10518.03,0
57,72944.98,9.92,49770.01,4,60.63,0,0.6399,10029.6,0,19894.59,1
26,26789.47,13.35,6529.89,9,98.85,0,0.1759,24867.07,0,34464.65,0
35,29715.77,11.45,17194.27,7,78.0,2,0.4389,2559.32,1,20669.99,1
23,123129.61,13.5,15875.39,5,59.27,3,0.1186,30063.89,1,10901.82,0
23,41301.96,6.45,9300.06,9,39.16,4,0.1425,62947.5,1,17211.58,0
33,63548.53,2.69,22952.04,11,81.45,3,0.1769,32984.77,1,10084.73,1
49,73433.18,17.55,51350.1,3,83.14,2,0.144,8685.09,1,11023.41,1
24,74104.03,0.0,48840.76,7,68.55,0,0.1145,10848.95,0,4273.05,1
69,27723.81,0.0,32114.36,10,81.66,1,0.2187,18829.26,0,9494.85,1
43,49568.54,9.83,4634.99,4,66.43,1,0.3632,23242.51,0,4064.58,1
33,26552.69,15.12,6181.8,5,89.08,0,0.4816,55709.44,0,11948.11,0
46,165368.48,7.95,20559.17,1,87.88,3,0.1794,53979.4,1,8319.25,0
59,26833.18,12.0,17513.71,4,45.78,0,0.2108,15482.38,0,18848.17,1
36,34322.64,0.0,12084.31,8,49.68,0,0.4944,12409.52,0,3123.25,0
23,34434.63,4.5,82651.28,12,100.0,4,0.3736,10414.9,1,5204.05,0
23,28045.72,0.0,19590.8,7,86.92,0,0.2564,28261.6,0,5241.94,0
62,101088.91,10.9,27779.6,4,51.8,1,0.1123,38332.74,0,11842.21,1
26,163601.69,0.0,39673.64,10,46.87,2,0.184,18881.16,0,9625.15,0
52,44400.29,0.61,18809.06,3,75.32,1,0.2499,17984.66,0,32195.11,0
39,30360.51,9.57,143053.9,3,53.72,2,0.1176,79005.5,0,12460.29,0
59,20099.94,12.31,8483.08,7,66.93,1,0.3678,28973.06,1,12001.13,1
23,49278.32,6.21,11084.13,10,71.24,4,0.0558,4277.38,1,4642.56,0
64,47701.78,9.85,8466.45,3,70.55,0,0.0604,17573.28,0,9253.19,1
55,41027.8,9.69,62834.13,1,90.02,0,0.7539,20726.23,2,3610.7,0
43,60761.24,5.92,34193.67,9,100.0,3,0.3421,14906.01,0,18713.31,1
31,65704.08,1.53,11647.02,8,64.34,0,0.2994,43536.53,0,25346.0,1
68,63606.82,9.82,9018.43,9,53.91,2,0.6772,14289.53,0,3089.57,1
35,47706.95,10.07,54504.55,5,78.22,2,0.3682,9034.97,2,12489.99,0
45,33501.94,11.47,24040.07,2,98.1,1,0.2403,10949.0,0,10922.9,0
40,74214.39,8.56,55629.08,4,65.55,1,0.6489,28861.86,2,35471.84,0
32,55310.59,1.16,17154.36,6,85.61,2,0.6597,6972.31,1,4880.5,0
41,82030.74,10.45,27101.8,6,58.61,1,0.483,12747.02,0,6056.15,1
28,78481.83,6.99,22886.65,11,72.34,2,0.4708,32570.54,0,15218.47,0
21,29007.09,4.59,10925.32,3,53.41,0,0.3937,6945.72,0,7735.63,0
35,28844.9,5.53,16039.53,4,72.17,2,0.3192,8708.35,0,8110.0,1
26,39147.63,3.55,6979.16,3,70.14,0,0.398,5494.82,0,7976.41,0
41,34192.75,11.44,26726.54,7,81.73,1,0.4928,9616.54,0,19206.13,1
63,77261.56,0.0,33094.62,10,100.0,3,0.3703,12486.58,1,33361.87,1
28,64419.9,2.03,39745.66,11,65.78,2,0.3668,15245.57,0,11141.68,0
21,90194.28,5.36,30679.9,3,40.0,1,0.0264,9475.05,0,9405.61,0
26,65742.94,15.07,16245.3,6,68.77,0,0.2619,13774.63,4,21821.08,0
45,60414.28,12.27,62299.18,9,76.79,0,0.5749,35735.47,1,14453.08,1
34,94368.9,0.0,36752.95,1,75.23,0,0.09,22739.84,0,13843.87,0
44,67945.81,13.76,54664.19,9,69.48,1,0.3724,80194.95,0,33287.95,1
22,56711.59,13.75,57477.93,2,95.8,0,0.1805,11237.59,1,4594.59,0
37,107075.81,1.13,16279.26,1,74.18,0,0.2899,13143.61,0,9468.45,1
41,57925.9,0.0,24549.1,2,70.32,0,0.2732,20051.28,1,4963.56,0
42,47960.6,6.64,33449.07,11,59.56,2,0.3292,12556.53,1,7405.24,0
48,37724.61,12.61,7178.27,9,44.05,0,0.3675,17668.08,0,3809.51,1
59,75466.94,14.96,7306.71,10,77.27,1,0.2378,4702.03,0,8538.28,1
43,95967.15,2.65,6365.69,9,75.93,0,0.3289,13886.05,0,16743.71,1
62,53762.11,15.76,16508.77,10,55.05,1,0.4451,33274.09,1,1124.0,1
46,99076.79,0.0,13786.89,6,71.29,2,0.0999,68234.0,0,8945.18,0
33,22665.1,5.16,5707.81,10,69.7,0,0.5765,49626.46,0,11068.17,0
32,53644.51,4.91,20284.53,1,62.01,0,0.3472,19658.06,0,9363.92,0
36,54016.55,12.76,16674.43,7,59.31,4,0.5303,25209.05,0,2655.97,0
50,39653.76,13.49,46347.34,10,78.48,0,0.4256,22685.41,0,28358.4,0
32,160785.42,11.77,90085.12,12,68.39,1,0.4627,12211.32,1,28025.98,1
65,53385.89,0.25,25933.41,5,62.54,1,0.0685,9197.78,0,33584.59,0
44,45780.32,11.31,10309.52,3,58.21,0,0.4898,21416.63,0,7259.48,1
63,55646.33,9.55,30197.26,9,69.92,0,0.2246,16664.62,0,14014.86,1
54,22333.04,0.0,18134.46,1,86.79,1,0.4401,32390.79,0,6223.03,0
37,39071.47,0.0,14854.04,10,75.31,0,0.1315,3400.67,0,4571.09,0
32,85609.06,12.19,9034.86,9,68.21,0,0.2217,15941.05,0,4360.33,0
57,41442.54,6.1,12416.12,9,76.94,2,0.5137,41964.65,1,14374.92,0
37,37876.82,0.57,15613.55,4,93.83,2,0.2151,26946.34,1,25464.0,0
33,99148.6,5.96,34248.71,2,79.85,0,0.5264,9045.44,0,38192.03,1
66,100529.14,8.82,27090.75,8,76.16,0,0.4335,7199.75,0,11476.67,1
44,69406.39,6.59,77543.0,5,82.22,0,0.1621,17427.89,1,6494.41,1
23,44814.44,0.0,30871.77,5,69.47,2,0.2976,31186.98,0,11000.09,0
45,49381.27,16.43,25274.8,3,74.95,1,0.563,25836.18,0,28761.73,0
43,38300.61,12.02,14088.9,5,64.18,2,0.0939,19515.26,1,51681.04,1
63,35152.13,5.32,7849.12,10,47.19,2,0.522,28213.71,1,34617.39,0
55,34375.56,5.52,11409.62,11,77.49,2,0.415,21554.7,1,31685.03,1
30,41646.14,8.8,10283.09,5,77.55,3,0.7812,27382.81,0,40864.2,1
28,34525.86,1.35,2320.18,2,67.4,0,0.2786,34693.8,0,12821.76,0
50,27212.21,8.61,8032.26,1,88.57,2,0.2074,13183.44,0,15464.02,0
23,60707.33,0.35,64854.06,3,60.45,1,0.65,9682.32,1,31155.79,1
36,61123.79,6.65,24173.38,1,43.66,2,0.3144,29982.26,0,19075.14,0
27,118236.86,1.16,13318.48,9,60.85,2,0.4612,12589.23,0,26187.11,1
22,40714.36,1.41,24758.17,8,47.34,1,0.1509,4608.36,0,6944.18,0
66,62839.16,15.23,3772.16,10,77.41,0,0.7918,48888.57,1,42251.65,1
25,63310.67,7.3,22557.1,4,59.97,2,0.2058,21503.27,1,7658.47,1
21,49063.05,8.04,50017.13,10,87.76,2,0.497,20841.96,0,32652.44,0
66,76882.89,0.0,16337.76,3,87.42,1,0.3366,15814.74,1,11070.88,1
30,77959.26,4.01,4361.34,3,57.2,4,0.3029,32343.56,1,7424.55,1
61,63730.81,9.31,12925.72,11,59.07,1,0.4719,7331.05,0,1995.12,1
22,49023.28,7.97,50087.99,11,80.55,5,0.0914,18044.77,0,9863.67,0
28,46826.28,0.0,22137.55,8,87.68,1,0.6549,21932.42,0,3905.6,0
26,29720.7,8.04,5787.63,8,39.8,3,0.1284,26471.66,0,5230.01,1
55,38270.15,8.83,119638.55,9,76.51,2,0.6932,5443.47,1,18976.54,0
51,41572.12,13.42,6601.69,10,36.84,1,0.1486,27277.62,0,3060.62,0
44,33166.68,3.72,14820.81,3,63.22,3,0.4633,13427.49,0,36317.92,0
32,67040.64,0.0,7849.6,1,89.5,2,0.5561,11407.69,0,115963.09,1
25,94237.27,2.02,7858.3,3,100.0,1,0.4017,6033.31,0,7768.53,1
48,36550.87,1.51,12536.58,5,68.18,1,0.4568,85899.6,0,35480.17,1
32,62482.21,10.68,29942.89,3,52.05,2,0.2665,16455.62,0,3413.02,1
49,34535.34,0.0,50541.61,7,63.78,2,0.3075,21377.45,0,17201.33,0
54,47948.05,4.76,13216.12,2,73.06,0,0.4905,8620.08,0,16517.86,0
62,40313.44,14.13,8022.55,7,61.28,3,0.209,6170.64,0,191048.38,0
45,72109.53,7.04,26397.87,9,57.2,1,0.3237,31836.44,0,8584.31,1
21,40523.36,11.48,27024.47,2,65.17,3,0.1915,6996.35,1,18190.54,0
34,86710.97,0.0,21816.64,4,78.33,1,0.115,44830.12,0,10163.83,0
62,49242.59,0.0,22442.66,7,69.29,1,0.1568,63481.17,0,8589.81,0
47,41059.06,14.19,16449.89,1,57.89,4,0.12,10459.95,0,10596.93,0
51,31291.48,7.51,19470.34,8,61.28,0,0.4452,13033.47,0,10125.97,0
43,61637.79,7.52,15565.41,10,65.38,0,0.4325,3034.84,0,6786.61,1
28,82284.39,1.41,42375.35,5,56.01,1,0.213,5313.54,2,15271.48,0
64,62198.31,7.5,107033.23,1,60.69,0,0.3688,28013.72,0,5358.89,0
58,150627.13,1.27,20782.15,7,82.3,0,0.4631,43316.45,0,8376.55,1
69,104662.15,12.93,17905.61,11,68.31,1,0.3983,10413.77,0,67644.22,1
62,47891.87,20.64,22088.58,4,43.94,0,0.1398,11577.12,2,10811.42,0
35,47666.12,9.42,10633.77,11,88.4,2,0.6668,5950.9,0,26652.29,0
33,67944.87,3.83,33193.51,11,78.67,3,0.0172,8159.95,0,11205.0,1
33,37721.29,0.0,25618.45,4,49.87,2,0.3887,45623.43,0,23961.23,0
66,92959.41,0.0,12858.38,8,66.15,1,0.5296,22362.75,0,10253.48,1
48,64718.91,14.77,37040.99,1,59.33,2,0.2196,5123.2,0,1171.02,0
43,61728.13,1.85,18275.54,7,82.83,0,0.3521,26760.2,2,11670.62,0
68,74923.11,5.15,8284.0,11,66.05,1,0.1592,94651.42,1,4872.15,1
50,119415.22,10.28,23846.93,12,70.84,2,0.2085,13661.18,0,9159.66,1
65,59398.15,14.41,21757.66,3,68.97,3,0.6253,11290.19,0,22295.07,1
69,52272.22,6.0,38811.1,8,48.32,0,0.4813,27044.9,0,61538.62,1
24,108446.51,4.98,35009.15,1,94.49,0,0.3172,36411.02,1,3378.26,1
38,85006.77,7.36,16493.9,4,82.6,1,0.1523,31992.14,1,9677.96,0
56,47602.83,3.86,12338.23,11,60.04,0,0.2875,14416.9,1,12185.2,1
60,55128.51,4.13,18025.13,8,75.07,2,0.3608,13410.12,0,12539.8,0
28,60054.63,9.06,24071.27,5,87.59,1,0.2372,5383.7,0,12614.55,1
36,64725.1,7.93,26506.11,12,72.89,3,0.3236,7610.53,0,19923.18,1
47,29870.26,17.66,22908.35,10,96.91,0,0.0169,23170.24,3,8092.57,1
60,27473.31,9.19,16739.35,1,100.0,1,0.3075,12381.21,0,10036.66,0
26,36892.48,12.76,39957.86,1,69.98,0,0.3081,21388.76,0,17110.99,0
50,35630.46,1.64,10495.33,8,62.68,3,0.5464,15231.06,0,6397.93,0
35,41165.99,9.63,130829.44,11,56.17,3,0.2291,18795.41,0,7049.18,0
31,73182.26,3.39,33142.88,2,36.58,2,0.459,18245.98,0,11304.11,0
46,50973.97,8.98,7303.72,7,91.97,2,0.4936,30345.58,1,7049.38,1
41,60082.03,10.44,20875.06,10,66.34,1,0.4504,32604.77,0,4977.19,1
52,31702.54,7.25,33398.75,11,86.01,3,0.3916,17784.99,0,4479.64,0
36,44683.05,19.04,13610.98,8,89.22,2,0.358,15601.73,0,11538.31,1
61,71636.1,14.14,5442.6,12,54.7,2,0.4635,17553.52,0,41188.93,0
24,,12.89,7839.07,12,57.11,2,0.2823,10397.42,0,17083.37,0
63,39696.97,10.82,27772.49,11,99.91,3,0.3752,38503.72,0,5093.26,1
22,59150.28,15.82,4422.38,9,70.88,1,0.2562,12145.06,3,48347.03,1
57,147941.17,0.0,5645.71,12,61.44,1,0.5688,16094.41,1,7642.39,1
37,54566.17,13.85,27655.91,1,55.28,0,0.513,20363.03,0,50063.86,1
39,40261.64,2.04,15064.37,2,69.74,1,0.1719,22362.61,0,11225.27,0
21,50863.22,4.18,10316.53,7,96.13,2,0.3624,21728.17,0,15247.56,1
55,57329.36,9.81,12116.72,9,82.97,1,0.4529,16357.84,1,8635.08,1
29,51383.0,13.17,5549.57,11,74.91,1,0.5911,56925.66,1,9171.53,0
53,54229.42,1.23,26520.94,9,97.42,5,0.5195,18973.94,0,41634.87,0
56,28725.41,4.44,9441.71,3,94.33,1,0.3769,15096.72,0,10209.53,0
62,35664.27,7.49,11725.55,11,77.35,0,0.1508,63349.06,0,28036.4,1
55,51425.41,6.07,23755.16,1,100.0,0,0.3722,10443.33,1,12521.42,0
35,51058.02,11.27,14659.22,2,68.04,4,0.3488,63229.33,0,10812.65,0
57,42629.56,24.18,10243.56,9,89.57,1,0.329,4453.07,0,21040.75,1
61,50788.86,9.1,3664.97,12,65.71,1,0.5533,13587.76,2,10789.21,0
36,56531.04,3.32,24150.68,7,86.45,0,0.4827,5593.29,0,5905.46,1
27,82069.73,0.52,19174.21,2,68.03,2,0.5038,6937.11,0,6063.28,1
64,52598.52,5.37,11899.09,1,79.38,0,0.6001,24713.97,0,20207.15,1
28,65820.39,2.3,7849.52,12,100.0,1,0.3819,21982.29,0,1642.87,1
50,43103.88,9.34,18184.72,4,87.23,2,0.3649,11758.15,1,16835.05,1
32,71149.0,9.26,26436.59,8,79.63,1,0.4289,56484.34,0,3290.23,1
27,65131.73,4.68,19464.24,4,59.6,1,0.0788,39822.21,1,14046.0,0
59,81202.89,16.92,66741.31,3,75.01,1,0.366,17361.63,0,40030.31,0
28,75822.14,3.32,31632.7,9,55.87,4,0.2446,5075.18,0,5415.37,1
53,71683.76,6.4,16519.56,9,86.19,1,0.4679,35218.6,1,19230.81,0
54,52617.32,10.2,32492.03,6,85.79,3,0.5737,12839.05,0,33005.82,0
23,61408.97,11.46,18714.56,7,69.13,1,0.3799,22085.57,0,7146.96,1
29,88757.88,13.39,18662.68,6,98.62,0,0.066,31461.5,0,6702.86,0
59,41013.43,9.14,50777.98,8,96.37,2,0.8203,13592.22,0,16817.91,0
45,41452.56,12.25,8775.16,10,74.39,1,0.3426,44058.41,0,36961.76,0
26,59678.83,3.67,18338.81,9,81.05,1,0.5217,13800.68,0,93604.01,1
69,66301.27,11.59,46625.13,4,62.58,1,0.5735,26246.62,1,6162.66,1
33,37958.19,11.52,23047.66,3,67.65,2,0.7754,30538.49,0,21493.85,1
21,53180.41,14.56,13398.32,9,54.75,2,0.4097,34089.52,1,7788.32,0
66,52722.05,0.0,4597.18,8,64.35,1,0.7234,61027.2,0,4344.08,0
21,20296.68,2.46,2927.34,5,70.33,3,0.3441,10123.35,0,9722.51,0
48,49824.95,11.12,94757.09,11,45.43,2,0.0614,8144.87,0,9749.77,0
69,51241.01,0.0,23038.83,6,81.23,2,0.4898,14373.63,1,12970.63,1
49,51172.45,9.46,11280.93,5,88.35,0,0.787,100000.0,0,17492.12,0
49,104010.79,12.3,23805.99,7,71.87,0,0.0532,46329.28,1,14794.02,1
40,31824.1,4.12,8433.67,3,28.84,0,0.1958,12247.2,0,35818.28,0
27,37949.37,4.85,13810.25,9,67.95,0,0.7067,14111.33,0,65060.55,1
49,16976.76,1.63,8479.23,11,49.71,2,0.6797,17810.52,0,12168.1,0
64,44297.17,4.39,5811.0,12,62.25,0,0.1647,21790.37,2,7705.23,0
25,46030.01,4.54,3341.38,6,95.23,1,0.5649,28196.34,0,10028.5,0
64,43721.65,3.59,5014.06,4,33.05,0,0.458,29031.89,1,9752.29,1
41,90539.66,3.31,40747.8,6,58.94,1,0.2987,41598.12,1,7047.2,0
47,81013.12,5.64,8173.25,2,85.27,2,0.4075,73140.1,0,3114.36,1
29,56961.11,5.58,27612.97,9,60.77,0,0.3243,16393.63,0,3567.98,1
51,46551.41,16.37,38694.2,6,59.55,1,0.3685,15498.9,0,22204.3,0
29,87279.76,5.03,18240.34,2,100.0,2,0.226,13948.68,2,23565.44,1
34,54513.16,8.72,14175.54,7,78.05,1,0.3724,14829.02,0,16082.39,1
56,38058.01,4.12,20021.17,9,86.95,2,0.5669,23303.96,1,9651.1,0
23,25406.91,4.05,12898.04,3,79.91,0,0.1345,28086.37,0,7616.44,0
42,45093.66,0.0,47157.79,5,74.59,3,0.231,60261.82,0,3489.47,1
50,77240.41,0.0,80769.45,11,92.22,1,0.1278,10958.14,0,6676.51,1
27,153204.8,0.97,57410.16,9,100.0,5,0.3216,23136.36,0,6209.6,0
35,56546.19,7.92,3219.16,10,45.06,1,0.1638,9993.23,0,3360.24,0
37,38975.11,12.38,12689.19,6,71.43,1,0.0901,23897.71,1,14597.21,1
53,32268.74,0.0,18059.99,6,71.31,0,0.1633,100000.0,0,6171.35,1
68,70507.06,4.25,26070.86,6,65.13,1,0.533,16356.31,0,12445.29,1
61,24859.9,0.17,4520.04,6,87.7,0,0.6231,100000.0,0,3169.51,1
30,70456.01,5.68,4462.09,2,76.11,1,0.3104,10019.22,0,20363.1,0
21,79463.95,12.38,51203.28,1,100.0,3,0.4993,13041.95,0,17659.12,1
23,66930.78,4.77,11508.39,10,89.6,1,0.0769,14161.62,0,7559.85,1
50,49823.43,6.76,5476.39,7,93.84,1,0.2133,20343.71,0,41303.98,1
28,70920.28,14.28,7444.38,7,52.81,0,0.527,16159.14,0,11157.26,1
32,59397.7,9.29,24600.12,8,59.1,1,0.177,30727.21,0,13559.35,0
62,38751.81,3.2,9321.59,5,60.42,1,0.3559,2629.99,1,2942.1,0
63,126471.72,7.79,21838.45,11,93.17,1,0.2683,9065.49,2,5932.74,0
62,46949.73,2.86,8226.74,6,56.53,2,0.3984,67795.88,0,6679.92,0
33,77977.61,9.1,4459.39,7,56.99,0,0.1899,6719.7,0,24257.34,0
51,18521.95,9.58,56253.93,7,54.06,1,0.1696,14023.49,0,28565.96,1
50,97684.71,0.16,24752.43,2,100.0,0,0.3802,27636.05,0,7183.14,1
30,106514.05,7.88,13782.11,3,69.72,2,0.4555,17435.96,0,13988.07,1
48,55743.36,6.41,11861.32,3,80.48,1,0.6027,9929.06,0,25945.38,0
46,70723.66,9.72,58107.34,4,53.75,1,0.2141,24580.35,0,8836.9,1
40,70715.52,11.16,28892.9,2,87.35,1,0.2632,32312.68,0,3218.63,1
